V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Class
6,-4.045,0.2,-0.745,0.215,0.387,0.625,1.477,-1.207,-0.27,hUd
3,-1.425,-1.13,-0.284,-0.394,1.253,0.306,0.893,0.272,-0.378,hId
1,-4.477,1.087,1.108,0.682,1.057,0.424,-0.264,-1.195,-0.52,hid
11,-3.311,-0.808,-0.3,-0.457,0.324,0.515,0.149,0.533,-0.718,hOd
5,-2.98,-0.842,0.955,-0.491,0.572,0.267,0.692,0.084,-1.1,hed
7,-4.497,-1.446,-1.127,0.443,0.986,0.136,0.597,-1.087,-0.073,hod
3,-2.608,0.203,0.305,-0.851,0.78,-0.143,0.607,0.344,0.106,hed
4,-2.846,-0.219,-0.083,0.091,0.076,0.442,0.509,-1.181,-0.021,hed
7,-4.065,-0.856,-0.221,-0.533,0.232,0.855,0.633,-1.452,0.272,hOd
9,-3.117,-1.228,1.635,0.223,2.026,0.036,0.569,-1.15,-0.767,hid
6,-2.081,-0.521,0.578,-0.463,-0.246,-0.041,-0.162,-0.814,0.425,hAd
6,-2.335,-0.295,-0.42,-0.645,0.351,0.12,0.447,-1.126,0.11,had
3,-3.24,0.959,1.071,-1.188,0.018,-1.024,0.664,1.007,0.443,hOd
0,-2.312,-1.51,1.019,-0.99,0.941,-0.488,0.208,0.033,-0.847,hAd
14,-3.095,-0.816,-0.396,-0.603,1.09,0.567,0.743,-0.677,0.052,hOd
10,-4.083,-0.375,0.52,-0.019,-0.211,-0.172,1.054,0.387,0.168,hUd
2,-3.972,-0.62,0.954,-1.09,0.719,0.717,0.3,1.309,0.171,hud
10,-3.034,-1.007,1.453,0.155,1.48,0.179,1.005,-0.54,-0.563,hId
5,-3.781,0.102,1.115,1.036,0.651,0.615,-1.082,-1.272,0.05,hid
11,-2.175,-0.331,-0.203,-0.159,0.246,0.18,-0.093,-0.351,-0.267,hAd
3,-2.375,0.308,0.255,-0.82,0.225,-0.092,0.874,0.367,-0.525,had
3,-2.03,-0.386,-0.249,0.18,0.117,0.096,-0.121,0.067,-0.552,hAd
2,-1.202,-2.487,0.809,-0.367,2.169,0.32,1.034,-1.385,-0.706,hid
7,-3.494,-0.607,0.242,-0.43,0.131,0.236,0.545,-0.593,0.678,hAd
2,-1.332,-1.665,0.97,-0.463,1.522,-0.159,1.101,-0.541,-0.05,hEd
6,-5.158,1.064,-0.343,0.352,0.18,-0.05,0.817,-1.308,-0.249,hud
13,-3.318,-1.706,0.753,-0.214,1.431,0.0,-0.192,-1.33,0.03,hOd
2,-2.432,-0.218,1.422,-1.169,0.41,-0.393,1.326,-0.067,0.225,hYd
8,-4.756,0.959,2.287,-0.527,0.454,-0.41,-0.362,-0.862,1.088,hud
3,-3.576,0.912,1.878,-1.166,0.039,-1.537,0.658,0.843,1.087,hod
5,-3.046,-0.823,0.935,-0.44,0.849,0.085,0.865,-0.178,-0.954,hed
12,-4.568,-0.005,-0.092,-0.546,0.479,-0.168,1.186,-0.565,-1.025,hud
3,-3.193,0.83,0.813,-1.205,0.036,-0.95,0.786,1.045,0.21,hOd
2,-3.836,-0.225,1.52,-1.729,-0.184,0.064,0.97,0.5,-0.13,hod
0,-3.593,-0.782,1.707,-0.175,1.662,-0.137,0.493,-0.492,-0.926,hid
2,-1.512,-1.053,1.262,-0.809,0.941,-0.122,0.807,-0.206,0.145,hAd
11,-2.306,-0.59,0.106,0.931,0.733,0.213,0.274,-0.684,-0.911,hEd
8,-2.733,0.761,1.694,-0.833,0.292,-1.069,0.266,0.369,1.034,hOd
2,-4.333,-0.219,1.372,-0.761,0.306,0.594,-0.022,1.103,0.19,hud
0,-2.304,-1.506,0.981,-0.961,0.806,-0.294,-0.002,0.119,-0.76,hAd
12,-2.577,-0.38,0.174,-0.41,0.383,0.19,0.097,-0.489,-0.084,had
3,-2.804,0.254,0.331,-0.654,0.854,-0.085,0.678,0.259,-0.031,hed
5,-3.268,-0.693,0.763,1.043,1.194,0.892,-1.293,-1.033,0.199,hid
7,-4.169,-0.621,0.025,0.706,0.362,-0.343,-0.049,-0.339,0.22,hed
2,-1.737,-1.046,1.071,-0.775,1.041,-0.025,0.925,-0.452,0.007,hAd
14,-3.62,0.158,1.393,0.879,1.02,-0.09,0.087,-1.333,0.585,hId
14,-3.441,-0.395,1.024,-0.052,-0.167,-0.445,0.168,-0.684,1.04,hEd
0,-3.089,-0.973,0.463,-1.169,0.543,0.598,-0.45,-0.08,-0.039,had
5,-3.618,-0.4,1.771,0.666,1.535,-0.389,-0.342,-1.279,-0.109,hId
10,-3.045,0.171,-0.605,-1.027,0.924,0.353,0.897,0.365,-0.871,hOd
3,-2.704,0.267,0.314,-0.756,0.818,-0.114,0.673,0.261,0.056,hed
1,-4.88,0.06,0.434,-0.575,0.897,0.25,0.085,0.093,0.445,hud
6,-5.211,0.82,-0.333,0.447,0.226,0.127,0.89,-1.389,-0.304,hud
7,-4.316,0.441,1.819,0.5,-0.617,-0.633,-0.621,-0.671,1.193,hId
13,-3.838,-1.621,-0.219,-0.281,0.856,0.154,0.133,-0.92,-0.454,hod
6,-2.889,-0.494,0.719,1.104,1.003,-0.415,0.097,-0.855,0.356,hId
12,-3.49,0.187,1.747,0.733,1.307,-0.816,-0.787,-0.222,0.41,hid
12,-2.708,-0.439,0.324,-0.348,0.429,0.091,-0.037,-0.434,0.344,had
5,-3.354,-0.887,0.01,-0.551,0.293,0.901,0.32,-0.302,-1.023,hOd
5,-3.862,-0.717,1.133,-0.23,0.922,-0.223,1.264,0.194,-0.935,hUd
10,-3.989,-1.1,0.374,-0.12,0.291,0.663,0.96,0.023,-0.477,hUd
0,-2.946,-1.167,0.788,-0.909,1.3,-0.562,0.902,-0.07,-0.842,hed
8,-2.633,-0.372,0.439,0.437,0.907,-0.402,-0.04,-0.366,-0.741,hEd
14,-3.977,0.309,-0.259,0.026,0.816,-0.317,0.492,-0.674,-0.659,hUd
2,-1.012,-2.041,0.32,-0.634,1.969,0.041,1.414,-0.687,0.047,hId
2,-1.501,-1.619,0.92,-0.488,1.616,-0.161,1.127,-0.613,-0.051,hEd
2,-2.52,-0.959,1.296,-1.103,1.149,-0.268,1.249,0.092,-0.682,hed
12,-2.702,-0.57,-1.041,-0.709,1.009,0.403,0.426,-1.013,-0.009,hOd
6,-4.07,-0.28,-0.722,0.696,0.683,0.243,0.689,-1.45,0.19,hUd
2,-1.494,-1.58,1.191,-0.252,1.777,-0.072,1.189,-0.409,0.09,hEd
6,-4.036,-0.355,-0.602,0.837,0.663,-0.013,0.507,-1.412,0.21,hUd
4,-4.21,0.164,-0.047,-1.251,-0.102,0.276,0.919,0.091,-0.159,hod
10,-2.966,-1.057,1.36,0.152,1.435,0.197,0.926,-0.45,-0.637,hId
6,-2.041,-0.585,0.549,-0.43,-0.291,-0.002,-0.234,-0.751,0.253,hAd
3,-2.507,0.852,0.331,-1.231,-0.259,-0.265,0.856,0.07,0.069,hYd
2,-2.867,-0.817,1.595,-0.883,1.143,-0.427,1.159,0.17,-0.456,hed
1,-4.323,0.385,0.209,-1.096,0.431,0.119,0.268,0.131,0.654,hUd
0,-2.859,-1.14,0.769,-0.948,1.39,-0.608,0.956,-0.204,-0.727,hed
14,-3.5,0.533,1.876,0.363,0.542,-0.982,-0.671,-1.006,1.101,hid
7,-5.04,-1.721,-0.264,0.279,0.176,0.003,-0.609,-0.177,0.422,hud
0,-3.546,-1.227,0.823,-0.702,1.734,-0.397,1.333,-0.277,0.013,hUd
6,-2.907,-0.904,0.205,0.011,0.346,-0.031,-0.148,-1.262,0.487,hed
9,-3.7,-0.675,0.441,-0.383,0.89,0.176,0.594,-0.677,-0.408,hed
12,-3.498,0.076,1.53,0.38,-0.135,-0.814,-0.208,-0.307,1.053,hId
12,-3.705,0.274,1.569,0.883,1.366,-0.94,-0.691,-0.162,0.598,hid
7,-5.011,-0.868,-1.215,0.17,-0.018,0.543,0.154,-0.841,0.707,hud
4,-1.596,-0.199,0.199,-0.115,-0.474,0.428,-0.113,-0.61,0.131,hAd
11,-3.407,-0.675,0.765,0.256,0.469,-0.09,0.322,-0.387,-0.968,hed
12,-3.387,-0.747,-0.699,-0.9,0.891,0.875,0.46,-0.457,-0.636,hod
10,-3.0,-0.855,0.803,-0.008,1.795,-0.01,1.07,-0.061,-1.046,hId
8,-2.968,0.13,0.676,-0.79,0.112,-0.507,0.762,0.625,-0.272,hYd
5,-3.322,-0.5,0.963,0.921,0.981,1.059,-1.079,-1.004,0.112,hid
4,-4.314,0.58,0.279,0.702,0.532,-0.068,0.814,-0.917,-1.109,hud
4,-2.986,-0.311,-0.083,-0.878,0.449,0.916,0.082,-0.905,-0.109,hYd
1,-4.65,0.013,0.681,-0.8,1.434,0.126,0.036,0.382,0.278,hud
5,-2.515,-0.84,0.511,-0.492,0.098,0.047,-0.68,-0.283,0.168,hAd
2,-1.501,-1.003,1.156,-0.883,0.901,-0.169,0.862,-0.151,0.164,hAd
10,-2.544,-0.067,-0.787,-0.903,0.97,0.524,0.32,0.283,-0.822,hYd
12,-3.905,-1.259,0.304,-0.216,1.055,0.578,0.353,-0.517,-0.871,hUd
13,-3.917,0.267,1.361,0.453,-0.19,-0.242,-0.633,-0.62,1.039,hId
13,-2.967,-1.277,0.354,-0.936,1.505,-0.004,-0.418,-0.56,0.725,hYd
7,-4.661,-0.497,-1.021,0.295,0.457,-0.019,0.345,-1.355,0.062,hUd
1,-4.102,0.414,0.423,0.985,1.434,0.663,0.036,-0.784,-0.668,hid
12,-3.067,-0.851,0.505,0.044,0.574,-0.377,0.147,-0.606,0.189,hed
10,-3.024,0.35,-0.577,-1.183,0.872,0.556,0.762,0.395,-0.665,hOd
8,-3.915,0.781,0.643,-1.023,0.598,-0.718,0.274,0.376,0.77,hUd
4,-3.049,0.981,1.193,0.761,0.495,-0.714,-0.466,-0.568,-0.149,hId
14,-3.572,0.52,1.791,0.382,0.573,-0.961,-0.74,-0.936,1.007,hid
6,-3.183,-0.413,0.923,1.091,0.582,-0.447,-0.085,-0.904,0.693,hId
4,-4.442,0.596,0.191,0.636,0.679,-0.14,0.774,-0.828,-1.122,hud
2,-1.674,-1.04,1.136,-0.869,1.036,-0.157,0.946,-0.361,0.02,hAd
12,-3.972,-0.829,0.069,-0.617,0.977,0.532,0.498,-0.191,-0.91,hUd
5,-2.612,-0.87,0.47,-0.448,0.172,-0.06,-0.656,-0.334,0.087,hAd
9,-4.174,-1.43,0.417,0.267,0.918,-0.118,-0.267,-0.162,-0.71,hUd
13,-3.341,-0.773,0.771,-0.976,0.625,0.078,-0.438,-0.084,0.607,hAd
12,-3.379,-0.06,1.47,0.538,0.051,-0.681,-0.098,-0.405,0.912,hId
8,-2.971,-0.195,0.323,-0.625,0.941,-0.327,0.78,0.552,0.436,hed
8,-1.817,-0.801,0.234,0.011,1.215,-0.161,0.809,0.018,-0.382,hEd
5,-3.005,-0.716,0.535,-0.392,0.054,-0.054,-0.686,-0.29,0.153,hAd
0,-3.673,-1.405,1.621,0.044,1.572,-0.453,0.745,-0.066,-0.733,hud
6,-4.687,0.889,1.464,1.618,1.021,-0.121,-0.398,-0.307,0.293,hid
5,-4.836,-0.684,0.182,0.349,-0.176,0.317,0.059,-0.024,-1.13,hud
14,-3.461,0.553,1.854,0.386,0.568,-1.003,-0.638,-1.04,1.051,hid
9,-2.561,-0.955,0.214,-0.841,0.386,-0.083,0.74,-0.612,-0.196,had
11,-2.913,-0.819,1.245,0.419,1.17,0.051,0.328,-0.96,-0.614,hId
8,-4.813,0.887,1.661,-0.534,0.747,-0.513,-0.448,-0.412,1.214,hud
12,-2.594,-0.37,-0.524,-0.177,0.515,-0.137,0.095,-0.731,0.072,had
4,-3.162,0.3,1.44,0.688,1.645,-0.447,-0.518,-0.52,0.641,hid
13,-4.052,-0.415,0.732,0.234,0.426,-0.49,-0.218,-0.618,0.34,hUd
7,-4.58,-0.753,-0.849,0.516,0.498,0.117,0.181,-1.256,-0.119,hUd
3,-3.246,0.39,0.82,-1.352,1.074,0.197,0.857,-0.056,0.485,hUd
9,-1.951,-1.039,0.586,-1.166,0.345,0.33,-0.108,-0.198,-0.609,hAd
14,-3.919,0.471,-0.064,-0.042,0.88,-0.128,0.612,-0.504,-0.539,hUd
2,-2.176,-0.144,1.659,-1.128,0.28,-0.658,1.346,0.008,0.505,hYd
13,-3.966,0.391,1.034,0.659,-0.191,-0.448,-0.397,-0.769,0.969,hId
8,-1.358,-1.082,-0.148,-0.609,1.464,0.144,1.149,0.481,0.119,hId
8,-1.222,-0.716,0.004,-0.323,1.108,-0.148,0.773,0.387,-0.073,hEd
5,-4.243,-0.415,0.898,-1.027,-0.281,0.576,0.48,0.564,-0.085,hod
7,-3.765,-0.955,0.304,-0.735,0.41,0.38,0.146,-0.536,0.738,had
1,-2.385,0.272,-0.04,-0.692,0.16,-0.061,-0.189,0.744,0.088,had
10,-2.969,0.504,-0.487,-1.371,0.704,0.66,0.676,0.469,-0.525,hOd
14,-4.211,0.016,0.799,0.514,0.496,-1.219,-0.238,-0.798,-0.392,hud
5,-2.859,-0.676,0.098,-1.086,0.041,0.732,0.305,-0.141,-0.636,hYd
2,-4.373,-0.171,1.501,-0.639,0.292,0.518,-0.114,1.127,0.332,hud
4,-3.224,0.822,1.324,0.753,0.352,-0.976,-0.562,-0.489,0.172,hId
5,-2.656,-0.527,0.464,-0.612,0.668,-0.16,0.857,-0.416,-0.596,had
8,-3.816,0.224,-0.384,-1.733,0.434,-0.322,1.333,0.653,0.577,hod
12,-4.471,-0.161,0.117,-0.327,0.406,-0.201,0.919,-0.716,-0.933,hud
9,-3.173,-1.501,-0.37,-0.437,0.974,0.179,0.556,-0.794,-0.549,hOd
7,-4.403,0.551,1.496,0.673,-0.616,-0.787,-0.382,-0.696,1.139,hId
3,-3.169,0.509,0.693,-1.185,0.673,-0.352,0.877,0.434,1.009,hUd
5,-4.708,-1.121,0.701,0.437,0.176,0.552,0.004,-0.168,-1.484,hud
2,-2.274,-0.226,1.857,-0.971,0.327,-0.605,1.121,0.121,0.291,hYd
14,-3.325,-0.528,0.439,0.099,0.321,0.217,0.135,-1.388,0.746,hed
8,-3.947,0.305,0.462,-0.765,1.037,-0.618,0.741,0.345,0.269,hUd
12,-2.411,-1.405,-0.302,-0.398,1.069,0.216,-0.291,-1.116,1.043,hYd
3,-2.531,0.739,0.236,-1.169,-0.069,-0.349,0.903,0.123,-0.119,hYd
7,-3.887,-0.739,-0.69,-0.548,0.33,0.569,0.98,-1.609,0.283,hOd
0,-3.653,-0.6,1.705,-0.222,1.765,-0.353,0.537,-0.797,-0.813,hid
1,-2.654,-0.008,0.07,-1.063,0.304,-0.105,0.281,0.488,-0.382,hYd
2,-2.704,-0.908,1.57,-0.84,1.044,-0.399,0.951,0.345,-0.695,hed
14,-2.71,-1.247,0.772,-0.345,0.107,-0.062,0.04,-0.322,1.018,hAd
5,-4.228,-0.38,1.16,-1.188,-0.362,0.516,0.507,0.669,-0.074,hod
2,-3.675,-0.241,1.587,-1.75,-0.222,0.039,1.052,0.545,0.233,hod
12,-3.155,-0.285,1.287,0.882,0.337,-0.624,0.067,-0.516,0.891,hId
12,-2.263,-1.165,-0.625,-0.159,0.926,0.13,-0.33,-0.783,0.31,hYd
2,-3.425,-0.638,1.573,-1.041,1.204,-0.124,1.258,0.548,-0.507,hUd
13,-3.51,-0.26,0.946,-0.072,0.159,-0.112,-0.657,-0.789,0.914,hed
6,-3.208,-0.516,1.098,1.529,1.069,0.186,-0.947,-0.248,-0.059,hid
14,-3.239,-1.427,-0.202,-0.282,1.421,0.576,0.068,-0.914,0.147,hOd
5,-4.694,-1.153,0.702,0.452,0.298,0.454,0.001,-0.264,-1.399,hud
12,-3.269,-0.76,0.352,-0.092,0.432,-0.27,0.242,-0.523,0.01,hed
7,-4.173,-0.298,-0.13,0.122,0.319,-0.388,-0.328,-0.48,0.99,hed
14,-3.634,-1.075,-0.709,0.058,1.051,0.878,0.627,-0.111,-0.437,hod
0,-2.596,-1.249,0.656,-1.095,1.292,-0.55,1.006,-0.15,-0.553,hed
7,-5.049,-0.678,-0.877,-0.09,0.005,0.253,-0.078,-0.178,0.131,hud
9,-2.55,-1.137,0.09,-0.948,0.217,0.051,0.723,-0.558,-0.204,had
13,-4.083,-0.492,0.695,0.251,0.423,-0.558,-0.123,-0.53,0.376,hUd
5,-3.124,-0.857,-0.334,-0.312,0.587,0.849,0.475,-0.174,-0.899,hOd
11,-3.823,-2.07,0.245,-0.442,1.125,0.73,0.538,-0.006,-0.64,hod
8,-3.312,-0.504,1.39,0.86,1.257,0.222,0.314,-0.715,-0.765,hid
12,-2.46,-1.304,-0.339,-0.487,1.125,0.187,-0.211,-1.068,0.944,hYd
4,-1.708,-0.14,0.151,-0.092,-0.481,0.22,0.034,-0.692,0.19,hAd
9,-1.926,-1.433,0.716,-0.588,0.269,-0.044,0.716,-0.245,-0.285,hEd
4,-3.587,0.885,-0.188,-1.164,-0.215,0.051,1.344,-0.641,-0.253,hOd
1,-2.441,0.386,-0.335,-0.187,-0.079,0.0,-0.175,0.792,-0.026,had
14,-2.871,-1.3,0.008,-0.288,0.483,0.258,-0.342,-0.614,0.83,had
8,-1.768,-1.142,-0.739,-0.086,0.12,-0.23,0.217,-0.009,-0.279,hAd
9,-3.73,-0.801,0.555,-0.427,0.791,0.196,0.65,-0.744,-0.372,hed
0,-3.635,-0.394,1.012,-1.693,0.117,0.665,0.281,0.343,-0.003,hOd
