"","Sex","Length","Diameter","Height","Whole.weight","Shucked.weight","Viscera.weight","Shell.weight","Rings"
"1440","M",0.64041152401866,0.507656306707066,0.178383628938092,1.34023406128805,0.611560095341067,0.316201833489106,0.366080900816527,9
"1441","F",0.48610986840921,0.406533270754752,0.141451691058508,0.667278290255387,0.331667273577483,0.14723625451009,0.236994295947468,13
"1442","M",0.622161900931413,0.453505524256645,0.150492541871883,1.03800321939964,0.47193848535835,0.277205307871495,0.269658649007331,10
"1443","F",0.645673932646461,0.479268464849047,0.215012094435649,1.36202542535636,0.658898202332816,0.261148735193297,0.344449351799615,9
"1444","M",0.425363983753342,0.360343642080062,0.126854976621459,0.540302571263948,0.270386453162999,0.0969940695249299,0.11211816325061,9
"1445","F",0.493957039067349,0.359505359175012,0.103275678068323,0.483415384851861,0.186797646368181,0.0986353733262042,0.134421807045547,6
"1446","M",0.632870582526092,0.48931576388579,0.135183341997186,1.06861605688563,0.487387009100835,0.205340982254541,0.280610067375912,11
"1447","M",0.522168513607787,0.403805466364167,0.132799021499267,0.774547464263438,0.352938716222919,0.167736580681457,0.215608712105772,8
"1448","M",0.457891511168582,0.362764302525354,0.144327128808761,0.459229297441552,0.206249875243786,0.123139293301319,0.25177120753927,14
"1449","I",0.392923139716279,0.316022274626924,0.0921351866024804,0.290985422906446,0.118355711201342,0.0603628522582357,0.0852115044450772,6
"1450","M",0.569381402929629,0.448440058217908,0.129937551816076,0.810676719218734,0.37962606164963,0.225631659854363,0.276761098259081,9
"1451","I",0.420784962633129,0.310396284998447,0.0661873255174227,0.28529666408765,0.120649833096901,0.0434002405481689,0.0478959763235337,6
"1452","F",0.706394737272712,0.542768826601095,0.121001819880613,1.46942051022646,0.470270909818477,0.369886774395344,0.43658248204447,19
"1453","M",0.577301976378368,0.444692397020713,0.167032442660078,0.945251023790291,0.358822162206342,0.237656858457775,0.26448165565356,11
"1454","I",0.239316978313883,0.180976575089228,0.0595845944577753,0.0727480772935339,0.0239245252558713,0.0110132636328326,0.0181513722220414,4
"1455","M",0.575935176387037,0.43828626485314,0.149575475767119,0.907401664626724,0.291265611772919,0.172527122768674,0.295216587100748,11
"1456","M",0.684933312506549,0.555666679434364,0.185271988079227,1.44892474163993,0.706152804866683,0.368291501411091,0.479567667995499,11
"1457","M",0.635845058958258,0.520230452646214,0.163304836633887,1.2730197303093,0.648470668590232,0.312574293869195,0.290783097666725,12
"1458","F",0.444713949156524,0.339147014227678,0.128404212876576,0.343904446444711,0.143854937584834,0.0709585427446262,0.0970417107032664,11
"1459","F",0.736668188441106,0.512635709017623,0.185953084414601,1.82540328314149,0.70300612163637,0.376168636914081,0.349531210724484,11
"1460","M",0.619889679905661,0.476860552022048,0.175484755142757,1.13482702973731,0.456719395837454,0.304502113803192,0.286078047443466,10
"1461","F",0.512570930342378,0.435999980258408,0.167183346591102,0.754358499033257,0.294674502360344,0.236412661560076,0.314828276671886,16
"1462","I",0.575857894088054,0.412854052939516,0.126593402757326,0.613174268313851,0.344876109369373,0.202327486937974,0.208143196922756,8
"1463","F",0.566462450818642,0.441564215856426,0.148043530435186,0.806908050447478,0.347969082371986,0.180280065672624,0.242360924154987,8
"1464","F",0.617336694299754,0.472361028830568,0.166964232710179,1.38466133385758,0.457666145644784,0.268575550170525,0.348988051369989,10
"1465","I",0.323245387305941,0.254533253419497,0.082399048744447,0.175455211139319,0.0579219952741876,0.0344802297989238,0.0548190796138781,7
"1466","F",0.651528254230552,0.532168868549459,0.166807941240857,1.38067224705003,0.505124866943885,0.308325374086198,0.416245347634896,20
"1467","M",0.526327923159407,0.417331551288995,0.137605249832343,0.789517017124821,0.319589778378369,0.178993817270595,0.262226618326334,12
"1468","M",0.602519409754665,0.464023974904545,0.125880490083425,0.863355694302295,0.428281137589537,0.187633604509247,0.244713927141566,8
"1469","I",0.504222063842923,0.388579143473887,0.117417064960627,0.537203572390226,0.19971482610368,0.120203997406548,0.137701035799101,7
"1470","F",0.591596716404893,0.472759696693411,0.126118759866675,0.993656476112421,0.50292627015625,0.202785983282879,0.260078256582519,9
"1471","F",0.444606140713165,0.346520335528562,0.105398678446348,0.456615886343869,0.20251043835137,0.0855235111384419,0.128198884089373,9
"1472","M",0.598604670048794,0.458240555960553,0.155849952321882,1.03625400941896,0.455971448412659,0.21351125561723,0.230031750670546,7
"1473","I",0.34391804018761,0.265817257349447,0.0816559398775334,0.208069711465454,0.076887029475729,0.0416251129924447,0.0652694802611003,7
"1474","I",0.446453682800119,0.358915602991048,0.121147936858978,0.475139196311064,0.210189960239042,0.103952353947791,0.156583727183283,7
"1475","M",0.788226144432102,0.522884408766418,0.219928478328876,1.75388016420007,0.679953123179901,0.482106966377429,0.554459606745522,16
"1476","M",0.478318290573039,0.340284801854496,0.143297807503118,0.730765445026044,0.202640247202433,0.167189114270351,0.192754069588067,10
"1477","I",0.404953645961603,0.326521106387223,0.0971153487763724,0.335271898567615,0.148657355140602,0.0828279745936027,0.117217315025563,8
"1478","F",0.625435731612448,0.521477412029677,0.175681990141647,1.33876331174274,0.50538564135449,0.255672613550739,0.442244210363015,10
"1479","F",0.758059142355575,0.533722177973407,0.219282493770109,1.88616618925455,0.786035856576002,0.441944854544023,0.599096217485849,12
"1480","M",0.551887449294757,0.442797630781638,0.151453147156628,0.985303550760715,0.351231093657178,0.212373980969831,0.294168394682167,12
"1481","I",0.53324320132974,0.405346181527666,0.127014712865799,0.719042442840122,0.347597240245416,0.144169665628151,0.20281475480063,7
"1482","I",0.485799368687774,0.375513867063787,0.117689535850805,0.45517062719634,0.225493423050662,0.084876923813373,0.118798041218175,7
"1483","I",0.36806436769455,0.301965390095838,0.0871082475270039,0.277050920129229,0.112690935919299,0.0597797477016384,0.0867466906822634,8
"1484","M",0.501102758760699,0.36220372485934,0.0862502157956967,0.616828386382057,0.287388367362762,0.096697656306228,0.186098850082687,10
"1485","I",0.227604034179571,0.138741835572934,0.0537616738503348,0.0521408016126501,0.0115341359495008,0.0202934357245142,0.0120690795468903,5
"1486","M",0.552810027440644,0.441309085664743,0.173340436611043,0.918550449278804,0.376955583071361,0.205369835361189,0.310609911927365,17
"1487","M",0.429904660752903,0.333106450717883,0.11726655379362,0.45229921254891,0.208890721631263,0.0909941410395594,0.124683748314153,8
"1488","M",0.63195425638572,0.481504001442152,0.152817286373608,1.18480465007008,0.547892611750432,0.289038835265292,0.361541212067071,9
"1489","F",0.639925130125175,0.518701623854532,0.177506434004779,1.52033476850842,0.630033250669136,0.388118378701539,0.415459850458234,9
"1490","I",0.373836398948934,0.26763230782417,0.108787310171646,0.253687275779186,0.0670263447200549,0.0437884871712345,0.0653241298229925,6
"1491","F",0.331789896812336,0.266394397020234,0.0895083246202475,0.203897370015806,0.0565646818439205,0.0466681862729798,0.111343977971328,8
"1492","M",0.578024378786453,0.460779346821967,0.144181819592204,0.893046034634004,0.364247886983608,0.186934142761832,0.27989934826208,13
"1493","F",0.605020327045238,0.482740438743722,0.156810665776994,1.06207067838319,0.509227954972863,0.225846005129096,0.370823377453859,12
"1494","F",0.49728453960959,0.409819475348212,0.135513515241034,0.692909576477776,0.299510521525596,0.143416557200165,0.267202824804193,12
"1495","F",0.504746162356927,0.386626995249186,0.158076259833406,1.40276029021668,0.610680123007941,0.353786856043354,0.333965680745546,9
"1496","I",0.412297275203256,0.315541183874102,0.0961177317827631,0.311826387096878,0.107583693695162,0.0745532112912907,0.103314357702104,9
"1497","F",0.669275569298726,0.549114795894731,0.19615955015228,1.79567641695074,0.695923545384112,0.385102398725657,0.48265144609341,10
"1498","M",0.53165258400662,0.400525776867881,0.115168878445737,0.761641175408115,0.348547364126597,0.202667879664764,0.205902242092309,12
"1499","M",0.620434065239748,0.463127077311188,0.177212639445295,0.989656587921909,0.614979947797766,0.234566662634656,0.310879082640724,10
"1500","F",0.596005470925816,0.493336839765817,0.165864905107991,1.07720908281943,0.527090286223251,0.269506103418978,0.255249266438713,12
"1501","F",0.586553525125174,0.475665258714249,0.168915594940243,1.14647817337526,0.537194480079656,0.225964316244628,0.286833746181181,9
"1502","F",0.595212058430587,0.4583004819278,0.160163357158672,1.01210069800697,0.423090297433131,0.293745835122911,0.303026041763559,16
"1503","F",0.7069742305734,0.523853628869286,0.18615905302668,1.6923807201826,0.721998150982313,0.354136403852441,0.418153306062748,10
"1504","M",0.560731333547604,0.449206748787858,0.166416209511386,0.779139120571257,0.341032663688542,0.22551154011169,0.271692605955784,6
"1505","M",0.644719811154378,0.517763416391851,0.188601128176907,1.43124748667074,0.60291910012547,0.354951789646939,0.412089049704499,10
"1506","M",0.501326774169235,0.408467085196398,0.132992206198325,0.654177890865612,0.280393325783206,0.135923498167834,0.153981648132181,9
"1507","I",0.48485514150931,0.384299835295216,0.138170853992559,0.586638281535469,0.190764720967615,0.143742154620803,0.236608239271168,12
"1508","F",0.53762423975513,0.424562358324005,0.148603393860368,0.879967533008116,0.421846895422254,0.173615422117638,0.226731835064961,10
"1509","I",0.32687944473335,0.268019268031451,0.104529036337191,0.183494867226311,0.0999201923146275,0.0335579289311737,0.0605141028582404,7
"1510","M",0.590780677726765,0.45759090636965,0.138730048557368,0.893440566410315,0.478074890894857,0.184055221297576,0.256348109275853,9
"1511","I",0.271795822548536,0.178251473047289,0.0597888090819716,0.0795444306665218,0.0366279019145055,0.0161977259192728,0.0289598488334353,5
"1512","M",0.639018396928261,0.557121761206967,0.18913703264467,1.30614762716845,0.581628648135077,0.257345077419191,0.41045435802826,10
"1513","I",0.37700239977147,0.301163047639004,0.106532474344903,0.356504795852686,0.134473734662789,0.0749212174139806,0.103509983218723,9
"1514","M",0.596790479045069,0.460890054748082,0.165810277687654,1.03080723170041,0.420297384733089,0.235623156829277,0.302246538717145,10
"1515","I",0.374613966172235,0.265231965148707,0.0903264336436934,0.245822565545265,0.0989157065919479,0.0596362701046646,0.0768384279513217,6
"1516","I",0.46186352418779,0.373356977043779,0.119952970611692,0.467142493796707,0.223420189945646,0.090388027478611,0.144431057044532,8
"1517","F",0.480663903446288,0.345815692398482,0.131906416041285,0.456634990781778,0.190636059117405,0.107951078142257,0.155309365774012,9
"1518","M",0.663530520239866,0.525179795549566,0.168253859813582,1.45198832960173,0.691761052012232,0.348404989797444,0.40436745758796,15
"1519","F",0.514867864852443,0.400448691126464,0.183007173886447,0.624790344364873,0.235120885171075,0.165820043412826,0.209752681617937,14
"1520","M",0.571595712463597,0.422869169246671,0.110645966158159,0.857423786105807,0.24386698301561,0.193892185617032,0.259062096991217,16
"1521","M",0.753110436664973,0.541808195728116,0.191924954454262,1.63170043313981,0.890647880012921,0.306648137186614,0.418460275920686,11
"1522","F",0.57430923390689,0.421232391606231,0.125028534571681,0.648413307034189,0.345568716875832,0.161444507248066,0.191301784124654,13
"1523","I",0.395444817245571,0.292230367620706,0.0968896371941768,0.302485298274489,0.127814120189744,0.0564968252215738,0.074572179814875,6
"1524","I",0.455925595438057,0.34479246557999,0.11123032351256,0.392695376256621,0.150293833027299,0.102668253063385,0.145852278489018,8
"1525","M",0.523906249352696,0.424449902678973,0.139665632605354,1.00065031230687,0.333743542955664,0.239941971811705,0.306867211650266,18
"1526","M",0.360359626811043,0.27615987656892,0.0871718856894814,0.1872428051149,0.079046031383042,0.0363326596434998,0.0565222720310357,6
"1527","M",0.460191661554054,0.36913127448629,0.0939923232410573,0.455525341348565,0.18933189968825,0.106716224781343,0.150325706457599,10
"1528","M",0.425728267647074,0.366220077445225,0.131690686978331,0.511941231740723,0.158631523218634,0.0859749207028683,0.176726144783174,9
"1529","I",0.457080165452322,0.33954099287273,0.109755062782251,0.468939201890454,0.247481698669996,0.0743265744949324,0.114998041517853,8
"1530","M",0.652800162470998,0.507984423026727,0.170283108974316,1.37865167866868,0.636587737532581,0.266244812336652,0.359147376445299,10
"1531","F",0.625657540661967,0.496142148746327,0.170869971730251,1.08344221562746,0.407298024124958,0.213994529175412,0.370045435752347,12
"1532","F",0.299363430973586,0.25809093419266,0.0801107759011224,0.1438685617524,0.0593892774394007,0.0308199348427766,0.0424461625258161,7
"1533","F",0.639226687303597,0.49442294830841,0.156158866421333,1.12299884045794,0.325140977044545,0.234590708626818,0.362368256881575,9
"1534","M",0.583974948247329,0.495716147723977,0.156154193748587,1.07224402138565,0.492888750012112,0.294643550040334,0.252255989316138,10
"1535","I",0.260870114595491,0.184161859649199,0.0729037878117409,0.0743805478308672,0.0269979304430954,0.0195093482651074,0.0274070293539897,5
"1536","M",0.6515640371329,0.532840260897413,0.206576178744151,1.5930132974016,0.649048827086022,0.324792509701001,0.383808006806371,10
"1537","M",0.539257805723011,0.375421024919513,0.133256963673983,0.883081703590094,0.354726909677306,0.225499473830185,0.250420852093418,13
"1538","F",0.579976501344345,0.496114578110311,0.222940196900868,1.33901716989747,0.533948784575441,0.25512343975397,0.37935740745612,12
"1539","M",0.45465468609198,0.370361022363072,0.11443931164926,0.48931934695406,0.216026665417824,0.133843065729476,0.182072631465261,9
"1540","M",0.667988897604872,0.534917820965025,0.190092195686483,1.71464836948249,0.850646168306037,0.351767425537109,0.501613081875214,11
"1541","I",0.325208371260093,0.257422957851782,0.075137115467335,0.17744524787854,0.0722703886113967,0.0304850661697186,0.0608931960234492,5
"1542","M",0.612757608505928,0.454912036224976,0.158153830539039,1.03667924298472,0.46205293207466,0.19392862879105,0.276059828878116,10
"1543","F",0.525481393236436,0.410437399673144,0.174673190837008,1.11158830528682,0.545110226884368,0.332025513471136,0.3402685901283,9
"1544","M",0.616909502584275,0.483694995855283,0.160396570899541,1.33091389937043,0.502800040021364,0.265535796932929,0.309397435243984,11
"1545","F",0.641389598929023,0.505428291713899,0.175051630974618,1.29164775645823,0.577390288092451,0.307485171698311,0.393962424945569,13
"1546","F",0.561333635297754,0.451235602410715,0.166737381050899,0.929537431690235,0.408441158455619,0.27367404274261,0.282956719130805,14
"1547","M",0.507441351880218,0.394180496714974,0.116960167493067,0.579386986576624,0.243154792063977,0.155021539995355,0.168189209476082,8
"1548","M",0.565082710951752,0.427672211180856,0.15987990384489,1.00060094144544,0.355444027679576,0.251352365494095,0.282462717803462,12
"1549","I",0.470098876180439,0.365798778393188,0.0900891309223127,0.470349588929335,0.169114405797002,0.0902703211787051,0.164607530284701,10
"1550","M",0.627109517597521,0.492675604438741,0.175094214467368,1.3045702544195,0.611990382520189,0.285954973186756,0.348589018848138,9
"1551","M",0.623162087465549,0.468643398178304,0.159243701942708,1.07188491460558,0.498739267602084,0.240460698901556,0.280584515769054,9
"1552","M",0.596871960479521,0.470120709370746,0.170501751284254,1.00708142879021,0.425334630471378,0.234255446341127,0.315210461804129,9
"1553","M",0.605109948439162,0.471627517542519,0.175247416058233,1.34021294961764,0.545797876975091,0.266003693321354,0.32449418417482,11
"1554","M",0.685722851065387,0.551542560247663,0.209285723647663,1.91175511435778,0.689634414090578,0.491632962069775,0.616259310794658,19
"1555","M",0.537290438478237,0.418612439818418,0.142386186553462,0.810206617302968,0.430452328251799,0.181523920248915,0.1980431054801,8
"1556","M",0.531349076133362,0.413775474723605,0.140205485891655,0.609707719877672,0.306076933360277,0.141380920321053,0.197332218297797,8
"1557","F",0.530392115845746,0.424727053101363,0.135966864653109,0.740899365393171,0.253558756128221,0.142952863078544,0.281527251942231,17
"1558","F",0.648896634709782,0.505482210201464,0.170664512046438,1.36241872685677,0.645827323796414,0.371750030523737,0.392444208809089,10
"1559","I",0.244834479068722,0.14906339149064,0.0658104393332511,0.113307857913958,0.0360625079237435,0.0203051413467421,0.0420504735474256,5
"1560","M",0.634414945755711,0.562082262122359,0.17196727934578,1.26382713524094,0.52851185209587,0.226359735130691,0.491098718863867,10
"1561","M",0.612749302753709,0.456892072908436,0.166497336778097,1.11031593015941,0.41232050581277,0.249269513855365,0.295629434222844,13
"1562","F",0.637967026655359,0.492216904769639,0.169199280909657,1.14897683096992,0.460769690104265,0.322194819588113,0.316900896456141,11
"1563","M",0.474602200494404,0.369180019376092,0.132477692000667,0.617864001393837,0.203789517476398,0.150493670909477,0.164568551148163,9
"1564","F",0.662857401249748,0.608519774437558,0.213665879894749,1.57009311703624,0.469004122763901,0.262355588255104,0.649089295145175,16
"1565","F",0.60507700850331,0.468568168599846,0.175158300798637,1.07923110443513,0.47164421635283,0.216120464378286,0.318559792533772,9
"1566","F",0.710908410102567,0.562960743322542,0.228273025123275,2.20650034733007,0.844620748398944,0.354593825825719,0.714102250433477,13
"1567","M",0.599137814438944,0.452843835161924,0.145694905303866,0.798990411560848,0.43366678129505,0.199341402286769,0.262313054780984,11
"1568","I",0.524745178353433,0.412943668606917,0.163660097755515,0.646144259991704,0.515405880032458,0.211576259997655,0.305894773674988,9
"1569","F",0.565560886847215,0.407707605682113,0.153675473072136,0.686246763712382,0.290115774297857,0.136669418430526,0.220425441988108,9
"1570","I",0.281009019179917,0.201520036338989,0.0699482257861394,0.125447902181139,0.117481084281527,0.0232613567601079,0.0292491780178841,7
"1571","M",0.282571628364019,0.198929008774849,0.0819338191196027,0.0906421445350089,0.034721706518156,0.0219055033399067,0.03112980872486,6
"1572","M",0.607257524427894,0.49857115787876,0.162427113355717,1.10144833181143,0.34316999466012,0.203023776973557,0.344530619312976,11
"1573","M",0.621355893349663,0.471364678708506,0.165113179071285,1.13180204183575,0.521015562920584,0.248003885947084,0.293561691397278,12
"1574","F",0.698919501274111,0.568075485251256,0.172830194592821,1.85236897809994,0.826796092015911,0.306812831296392,0.409889671012069,14
"1575","I",0.418637901891224,0.38050650528407,0.120216012913689,0.493762818924245,0.210315405640225,0.123756388859451,0.122057245933624,10
"1576","F",0.504492596716631,0.361440122482405,0.108708607847385,0.42558231526765,0.225409733988432,0.116694966156983,0.162969050328961,10
"1577","M",0.571995875237677,0.450201215295928,0.138703517054969,0.923707793650726,0.36223868998432,0.212758656027023,0.25739103512009,9
"1578","I",0.416468230616612,0.327923249395927,0.108418722852459,0.360625971078386,0.165144508162002,0.0798104962820683,0.107298135470864,7
"1579","I",0.450693734723629,0.347135475141954,0.123135091639061,0.448233368882672,0.195760268026893,0.109248418680596,0.183081943627151,8
"1580","I",0.314276118204392,0.240140771171301,0.0603602369877552,0.117159127660324,0.0507774170333477,0.0249388371192457,0.0357642804964723,5
"1581","F",0.520122448540855,0.403147614615633,0.137389924048089,0.768628525269785,0.268260996170686,0.144003688164428,0.281252232319414,12
"1582","I",0.36346736491877,0.284275243089825,0.0866323580065981,0.280641040539313,0.108414011434079,0.0540339194240786,0.0655396214788179,6
"1583","F",0.570602860614123,0.449303987084122,0.179907817532874,1.10316068981843,0.372286621156506,0.198426353813106,0.46013197560623,14
"1584","I",0.433718408519466,0.302540812615581,0.113430520749916,0.385990728042466,0.230581692637487,0.113141156329216,0.13813816564461,8
"1585","F",0.716781658522935,0.559596358125215,0.165579244871357,1.5487050167248,0.615714955517448,0.321450082335559,0.296158447604727,11
"1586","F",0.546690291239519,0.465042833242785,0.177348734832662,0.886604175301696,0.334379553397946,0.264625308501684,0.290735079012109,13
"1587","M",0.526081187321822,0.429600091386572,0.171587296680732,0.949635064281381,0.3042122578555,0.15051665985602,0.235363928057766,16
"1588","F",0.653421981571216,0.508012374629743,0.204127251137426,1.59792959868009,0.673028694472235,0.34772435975123,0.406183937836755,10
"1589","I",0.389244669385527,0.306755722746844,0.09853426499121,0.316796568290028,0.15291980267044,0.0590977403456102,0.0947398406840891,6
"1590","M",0.405497749019077,0.244551568876625,0.100952706025725,0.29472505892685,0.113723445622344,0.0766910284248371,0.118516537327644,6
"1591","M",0.655607291739305,0.486498340981476,0.189429094048876,1.54669054442,0.654826557904665,0.34581631868628,0.385017047784753,10
"1592","I",0.266145466949308,0.193157855458054,0.0508062078400019,0.112218902478269,0.0336688700285894,0.0138587683537424,0.0336988570646826,5
"1593","M",0.603687438783336,0.49641903319846,0.124516106173996,1.07378044208594,0.533886158205018,0.240824728605702,0.299420165502853,10
"1594","M",0.773016174641623,0.600852995480925,0.188745159989856,2.11012728223782,0.682201892568356,0.434074226143818,0.795137441558813,15
"1595","M",0.606719032495371,0.502802231836124,0.201902326453989,1.32505002214335,0.536817274765109,0.261202331315582,0.372250173706584,15
"1596","M",0.441669746610546,0.337925387267794,0.119811847601965,0.364450692282491,0.182099131887653,0.0740546095356171,0.131426568349217,7
"1597","M",0.662232547839476,0.539494877882976,0.173301135506653,1.47161354415771,0.668043429485973,0.327277356896657,0.376345778005457,10
"1598","I",0.373516859136392,0.31080211728349,0.0971484560983028,0.241102220911173,0.117348777234783,0.0604309137517839,0.0760114419050741,8
"1599","F",0.480330045656726,0.421178854213468,0.156007586168362,0.560841075317929,0.258318874216305,0.157305593757346,0.235709999549283,13
"1600","F",0.615348556887962,0.486737553208102,0.164684059352903,1.17050596135106,0.50848006976519,0.270416838385009,0.30833778064991,9
"1601","I",0.531590814009173,0.385884913899134,0.147657015108901,0.698970484929903,0.319711345589997,0.138685769395576,0.242717366252915,9
"1602","M",0.661150233754429,0.536439928493368,0.184086010840244,1.31953543367195,0.589734702962438,0.311644639675197,0.368782930872079,10
"1603","I",0.498515948448289,0.355915462235985,0.115759379037192,0.501377545528308,0.24897898751947,0.113732671073616,0.139398785570144,9
"1604","F",0.580769443149479,0.48665916908957,0.168564877049461,1.16265324906764,0.445072800810237,0.233045577529313,0.391576384600631,10
"1605","I",0.297524884447604,0.200016773791708,0.0711398994770495,0.116065683394775,0.0473875737518699,0.0287175838807216,0.0367133552836457,4
"1606","F",0.510169228540184,0.401098225736031,0.164461088567615,0.737736731168179,0.262731118607887,0.184467430890316,0.247922213665841,9
"1607","M",0.654178315181224,0.567325050363283,0.190595218408482,1.32336500038333,0.679348757359236,0.290347432574011,0.481704883428885,15
"1608","M",0.569197226913546,0.444155719822765,0.153047593747842,0.906999614573551,0.341182096660845,0.171085913993824,0.251910502201885,9
"1609","F",0.553261949569663,0.424443938106221,0.141956523034769,0.758755074295467,0.346975119444924,0.203462496426074,0.258371481583875,14
"1610","F",0.438511528317683,0.320994314205521,0.104815839194679,0.408411563770188,0.150972320770089,0.101364833395139,0.122595685896635,8
"1611","M",0.59568756398,0.482957781032529,0.154196714721023,1.09629736306841,0.497173272588478,0.23958614439243,0.394057758952886,10
"1612","I",0.637859778782965,0.482785930754734,0.164149320790615,1.1110232613415,0.563289505329138,0.423235258686704,0.326703819541915,11
"1613","M",0.576909334541875,0.425165200972459,0.133250002326653,0.838210420825423,0.376095151499525,0.146703985858904,0.236442594840179,9
"1614","M",0.369238063173013,0.268188158058501,0.0881298205532969,0.224170374048612,0.102512092706347,0.0409816101505923,0.0687247134692592,6
"1615","I",0.46143230430566,0.345314115172299,0.100391870721225,0.409334481358368,0.19874829788199,0.0841361722231897,0.117385078024313,8
"1616","M",0.645617213782697,0.535072192250001,0.191507542936013,1.51287806524416,0.510512767885096,0.27653704838405,0.636028619888238,17
"1617","F",0.600982279793996,0.466372944153599,0.169189757155528,0.802276232317845,0.438550182928097,0.228162815857446,0.326264496170732,9
"1618","M",0.681663075310797,0.556411373776909,0.190787689884511,1.66453389388737,0.760609613371995,0.380213287117832,0.462990168053433,16
"1619","M",0.521917114118081,0.419976714587057,0.127194856583032,1.08018438653482,0.462564793759781,0.2776032847075,0.333667996700454,11
"1620","M",0.253271376711135,0.188172320017812,0.0592219755936756,0.0956359346760228,0.030421904022508,0.0191073469693917,0.0197750566433716,6
"1621","I",0.393186951816777,0.299071834518398,0.0945940292112751,0.327697296748904,0.146400875758064,0.0705665932491968,0.0751239110929466,8
"1622","M",0.592597583648496,0.468702311328109,0.151227777535275,1.01767272038495,0.517431059121916,0.225099827306442,0.278666024922856,10
"1623","I",0.313711569120209,0.230637309207151,0.0775314254947378,0.112952517738815,0.0548870437854509,0.0318736503161302,0.0492910987531811,8
"1624","F",0.643035033569126,0.503897542975062,0.171276849777611,1.43754536192744,0.740487511711971,0.275697609296875,0.365860974251135,10
"1625","F",0.546143019151849,0.394974415405566,0.119255483968832,0.88790456097161,0.478298450229548,0.198019296873079,0.21078344303457,9
"1626","I",0.300171057443082,0.184547390745579,0.054509119488696,0.0706816753972347,0.034328693233088,0.0213256929122483,0.0336291703774621,5
"1627","I",0.491639930795563,0.346370613199101,0.111678439915176,0.493938186510259,0.200246185741662,0.0920050957161223,0.163931371893631,11
"1628","I",0.383313021862238,0.25878798171578,0.0834808681699671,0.218353298426926,0.0770484170995301,0.0387621322048934,0.0532192193971133,6
"1629","M",0.64014674890926,0.478124683748368,0.230738838649047,1.31333219624957,0.731826169412767,0.28938180703618,0.384140087787908,17
"1630","M",0.510098695036422,0.38754600894778,0.144855360444538,0.586407613913501,0.235118741172038,0.191438919835763,0.163058260678204,10
"1631","F",0.562522688160664,0.441970776999032,0.161337748213997,0.939761589993723,0.376503208407489,0.255712226942659,0.277943687342089,10
"1632","M",0.562574937082163,0.408187166987463,0.144616302336334,0.820919289939528,0.322015081168785,0.220121614461974,0.252207902827127,10
"1633","F",0.609856338215999,0.450255218924719,0.168470419582101,1.08049285957452,0.399322551580452,0.270831936112911,0.323823153656203,9
"1634","I",0.490434293186256,0.369624445936403,0.123860680353102,0.539516922661964,0.194054212666923,0.130350904057733,0.124910507480658,10
"1635","F",0.587898501378399,0.490306579853762,0.170509020731045,1.02368376803035,0.475605632084784,0.252753729346517,0.310731890189328,12
"1636","F",0.474075958863858,0.36937139279571,0.120138582753161,0.795165840914998,0.435897550664451,0.19734133182443,0.15853935095914,9
"1637","M",0.582275685681878,0.454071435330362,0.155533195799288,0.774843930582854,0.284574247925956,0.169540458405962,0.230355790245852,21
"1638","I",0.390692438958048,0.294869429781543,0.0853525871323774,0.264803283248673,0.104766682383637,0.0421775275658282,0.0921296563080908,6
"1639","M",0.616617113178754,0.456828789524945,0.149934031800417,0.843817232711792,0.401847638153848,0.166340142782678,0.272609627227834,10
"1640","I",0.492939112423503,0.357794624926114,0.149241675992244,0.779232092963463,0.308906191031424,0.163274834276571,0.335514436836327,14
"1641","M",0.515417069927458,0.41461088065843,0.156416337667791,0.76404359876634,0.261724620289686,0.19428559344488,0.315146919944767,19
"1642","M",0.721305637921705,0.56800678455334,0.205684712292613,2.05058759701975,0.953664430610298,0.447905647271773,0.535613398257649,14
"1643","F",0.591888120006455,0.481247470020611,0.17861220708371,0.950669713844178,0.347810218497453,0.185556989154567,0.267258281416256,9
"1644","M",0.590834379076367,0.428476057187351,0.134862781407346,0.944530408466785,0.403486092000364,0.205320162829866,0.289731024753342,13
"1645","F",0.485222372400119,0.40279946480973,0.135282891858135,0.611244950007899,0.290967796518436,0.146516571265944,0.150917798090187,8
"1646","I",0.360464292057846,0.268454125578558,0.0902853941257269,0.199528162060724,0.0879633821455408,0.0367912099035636,0.060022917427525,7
"1647","I",0.372744250338635,0.310956324595193,0.0953213199358682,0.272987225319973,0.122036997624681,0.0506748241543296,0.0867632927675705,8
"1648","I",0.577850122515272,0.414948759580336,0.131419256184223,0.81452115040325,0.325083195932361,0.174972214326901,0.252212409883686,9
"1649","F",0.581846416057928,0.471884709246089,0.148264954891036,0.994962627445716,0.438383630640635,0.239761678282306,0.255920631767225,10
"1650","M",0.56810490042357,0.456420558487992,0.164456211675728,1.14404508369406,0.324682335890818,0.266643771299969,0.217015628980789,9
"1651","F",0.671953262775252,0.559867953150209,0.167726114439997,1.34033409839349,0.673400943629497,0.281463694420782,0.441986331126674,11
"1652","I",0.267562320733881,0.224138047642908,0.0621573041191337,0.0678213183990085,0.0358021295979371,0.0238088505980471,0.0345704234210633,5
"1653","M",0.669857839615542,0.520386028126143,0.203303855105828,1.6269930822602,0.729943826725146,0.286498610231629,0.546199623639107,15
"1654","M",0.647273880036143,0.491591886156783,0.197606832251417,1.35929865882122,0.805146799461496,0.277112664987862,0.27999925067722,10
